date,name,symbol,text,time,title,tweet_id,user_id,user_name
06-10-2016,Miller-Rockefeller,AMZN,You&#39;re fighting machines for pennies and lose every time. We&#39;ve been in the same wedge for a month. $QQQ $SPY $SPX $VIX $VXX $AAPL $AMZN,16:29:23,Amazon.com Inc.,64172876.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,SPY,You&#39;re fighting machines for pennies and lose every time. We&#39;ve been in the same wedge for a month. $QQQ $SPY $SPX $VIX $VXX $AAPL $AMZN,16:29:23,SPDR S&P 500,64172876.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,VXX,You&#39;re fighting machines for pennies and lose every time. We&#39;ve been in the same wedge for a month. $QQQ $SPY $SPX $VIX $VXX $AAPL $AMZN,16:29:23,iPath S&P 500 VIX Short-Term Futures ETN,64172876.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,QQQ,You&#39;re fighting machines for pennies and lose every time. We&#39;ve been in the same wedge for a month. $QQQ $SPY $SPX $VIX $VXX $AAPL $AMZN,16:29:23,PowerShares Nasdaq-100 QQQ,64172876.0,588482,millerrockefeller
06-10-2016,Perry Smith,SPX,$SPY $SPX $VXX $VIX $QQQ not me 😊,16:29:02,S&P 500 Index,64172832.0,616684,DelPell
06-10-2016,Perry Smith,VIX,$SPY $SPX $VXX $VIX $QQQ not me 😊,16:29:02,CBOE Volatility Index,64172832.0,616684,DelPell
06-10-2016,Perry Smith,SPY,$SPY $SPX $VXX $VIX $QQQ not me 😊,16:29:02,SPDR S&P 500,64172832.0,616684,DelPell
06-10-2016,Perry Smith,VXX,$SPY $SPX $VXX $VIX $QQQ not me 😊,16:29:02,iPath S&P 500 VIX Short-Term Futures ETN,64172832.0,616684,DelPell
06-10-2016,Perry Smith,QQQ,$SPY $SPX $VXX $VIX $QQQ not me 😊,16:29:02,PowerShares Nasdaq-100 QQQ,64172832.0,616684,DelPell
06-10-2016,Miller-Rockefeller,SPX,retail are just a bunch of people that pretend to make money and they don&#39;t. Algos shook retail out so fast today. $SPY $SPX $VXX $VIX $QQQ,16:28:16,S&P 500 Index,64172734.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,VIX,retail are just a bunch of people that pretend to make money and they don&#39;t. Algos shook retail out so fast today. $SPY $SPX $VXX $VIX $QQQ,16:28:16,CBOE Volatility Index,64172734.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,SPY,retail are just a bunch of people that pretend to make money and they don&#39;t. Algos shook retail out so fast today. $SPY $SPX $VXX $VIX $QQQ,16:28:16,SPDR S&P 500,64172734.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,VXX,retail are just a bunch of people that pretend to make money and they don&#39;t. Algos shook retail out so fast today. $SPY $SPX $VXX $VIX $QQQ,16:28:16,iPath S&P 500 VIX Short-Term Futures ETN,64172734.0,588482,millerrockefeller
06-10-2016,Miller-Rockefeller,QQQ,retail are just a bunch of people that pretend to make money and they don&#39;t. Algos shook retail out so fast today. $SPY $SPX $VXX $VIX $QQQ,16:28:16,PowerShares Nasdaq-100 QQQ,64172734.0,588482,millerrockefeller
06-10-2016,Thundersforever,VIX,@reez007 @Newme @MomoPLLC @Velvetcrowbar @lumberjax @joeabner @PerSE @Stockcat01 $SPY $GLD $VIX,16:12:19,CBOE Volatility Index,64170407.0,228682,Thundersforever
06-10-2016,Thundersforever,GLD,@reez007 @Newme @MomoPLLC @Velvetcrowbar @lumberjax @joeabner @PerSE @Stockcat01 $SPY $GLD $VIX,16:12:19,SPDR Gold Shares,64170407.0,228682,Thundersforever
06-10-2016,Thundersforever,SPY,@reez007 @Newme @MomoPLLC @Velvetcrowbar @lumberjax @joeabner @PerSE @Stockcat01 $SPY $GLD $VIX,16:12:19,SPDR S&P 500,64170407.0,228682,Thundersforever
06-10-2016,Thundersforever,VIX,@reez007 @Newme @MomoPLLC @Velvetcrowbar @lumberjax @joeabner @PerSE @Stockcat01 News and Fed should be about over here $SPY $215.90 $VIX,16:08:43,CBOE Volatility Index,64169828.0,228682,Thundersforever
06-10-2016,Thundersforever,SPY,@reez007 @Newme @MomoPLLC @Velvetcrowbar @lumberjax @joeabner @PerSE @Stockcat01 News and Fed should be about over here $SPY $215.90 $VIX,16:08:43,SPDR S&P 500,64169828.0,228682,Thundersforever
06-10-2016,Patricio Perez,VIX,$VIX I&#39;m so ready for this market to collapse,16:08:28,CBOE Volatility Index,64169792.0,797621,Patper08
06-10-2016,MRO,VIX,$VIX Volatility smack to close the gap up this morn! Let&#39;s see if it reverses soon.,16:00:14,CBOE Volatility Index,64168594.0,370380,mro514
06-10-2016,Bill Jay,TWTR,$TWTR they have slow user growth and can&#39;t figure out how to monetize. They lose a lot ofmoney They need to get bought out to bad no onewill,20:21:14,Twitter,64204086.0,794264,positivecarrygod
06-10-2016,Scott Smith,TWTR,"$COUP That&#39;s a long ways down if you chased at the open and held.  In fact about 20% down from the HOD, pretty much the same as $TWTR.  Ouch",20:21:07,Twitter,64204075.0,178225,Mastertrader_Consultant
06-10-2016,Scott Smith,COUP,"$COUP That&#39;s a long ways down if you chased at the open and held.  In fact about 20% down from the HOD, pretty much the same as $TWTR.  Ouch",20:21:07,Coupa Software,64204075.0,178225,Mastertrader_Consultant
06-10-2016,Kevin,TWTR,"$TWTR I loaded up today, someone buy this company $40 Per Share Buy out cmon it&#39;s good, live and streaming video, got to be worth something",20:20:24,Twitter,64203998.0,840564,K_Bal
06-10-2016,James Bonds Stocks and Options,CRM,"$CRM $TWTR duh.. nobody knows, including himself why he did it.. maybe to start the spiral down ? But still, lots to go dwn frm here",20:20:20,Salesforce.com,64203993.0,537152,lol_lol
06-10-2016,James Bonds Stocks and Options,TWTR,"$CRM $TWTR duh.. nobody knows, including himself why he did it.. maybe to start the spiral down ? But still, lots to go dwn frm here",20:20:20,Twitter,64203993.0,537152,lol_lol
06-10-2016,Mayur Sangani,TWTR,"I know it&#39;s not $TWTR news, but there were some movement other places maybe not 20% but some...:-)",20:20:16,Twitter,64203988.0,813094,mayursangani
06-10-2016,Ray Gonzalez,HD,$HD 🚀,20:13:56,"The Home Depot, Inc.",64203224.0,746787,StockPolls
06-10-2016,The Options Insider,HD,$HD one of the few winners leading into #HurricaneMichael. Stock up $2 and options volume 2X adv discussing live via http://mixlr.com/options-insider,20:11:42,"The Home Depot, Inc.",64202953.0,176375,OptionsInsider
06-10-2016,Learnstocks Community,HD,$HD looks like hurricane pop but chart still ugly an din trouble,20:11:05,"The Home Depot, Inc.",64202873.0,50220,Learnstocks101
06-10-2016,Prabhakar Krish,HD,"$HD normally has up/down movements. Today was solid. But, I am short for next week, will go long once it reaches below $125.",20:09:08,"The Home Depot, Inc.",64202625.0,843573,krishkar99
06-10-2016,Open Outcrier,TEVA,"RECAP 10/6 Unusual Calls (2/2):
$ETE Jan 18.75/21.25 C Spd
$HD Oct 134 C
$TEVA Jan-18 55 C
$BAC Nov 16 C",20:04:00,Teva Pharmaceutical Industries Limited,64201886.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,BAC,"RECAP 10/6 Unusual Calls (2/2):
$ETE Jan 18.75/21.25 C Spd
$HD Oct 134 C
$TEVA Jan-18 55 C
$BAC Nov 16 C",20:04:00,Bank of America Corporation,64201886.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,ETE,"RECAP 10/6 Unusual Calls (2/2):
$ETE Jan 18.75/21.25 C Spd
$HD Oct 134 C
$TEVA Jan-18 55 C
$BAC Nov 16 C",20:04:00,"Energy Transfer Equity, L.P.",64201886.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,HD,"RECAP 10/6 Unusual Calls (2/2):
$ETE Jan 18.75/21.25 C Spd
$HD Oct 134 C
$TEVA Jan-18 55 C
$BAC Nov 16 C",20:04:00,"The Home Depot, Inc.",64201886.0,348830,OpenOutcrier
06-10-2016,Optiongs,TWTR,$TWTR,20:21:49,Twitter,64204146.0,186763,OPTIONGS
06-10-2016,Bill Jay,TWTR,@bottomcaller I have been bearish on $TWTR since it was in the $40s they disappoint a lot during earnings and no big company wants it,20:22:41,Twitter,64204259.0,794264,positivecarrygod
06-10-2016,Will,TWTR,$TWTR isn&#39;t there suppose to be field bids reviewed/announced this week?,20:22:33,Twitter,64204244.0,839573,Willyumhmm
06-10-2016,Directional Bias,TWTR,"$TWTR so to recap the stronger hints, CRM is offering $29 and TWTR board went shopping it. Everything else was media outlets seeing shadows",20:22:30,Twitter,64204239.0,851695,DirectionalBias
06-10-2016,bottomcaller,TWTR,$TWTR  all they wanted to see was a lower price and one more NFL football game viewing numbers,20:23:12,Twitter,64204312.0,703557,bottomcaller
06-10-2016,feed me,TWTR,"$TWTR Everyone and his grandma looking for 18. Never known MMs 2b that generous / obliging. Normally, shorts left scrambling &amp; longs chasing",20:23:08,Twitter,64204302.0,284090,Cookie_M
06-10-2016,James Bonds Stocks and Options,TWTR,$TWTR momentarily longs r bsy using their head against the nearby wall.. u seem the only irrationally exuberant left.. rara avis dat bird ..,20:23:07,Twitter,64204297.0,537152,lol_lol
06-10-2016,Tino,TWTR,"$TWTR Nobody willing to pay even $20 let alone $40, when they report ER 110% chance you see new 52 week low, maybe when $10 a BO at $15",20:23:31,Twitter,64204344.0,213926,NVTino
06-10-2016,C T 15,ALNY,$ALNY my guess for lod was 39  - i made that guess last night.  Wrong!,20:22:38,"Alnylam Pharmaceuticals, Inc.",64204254.0,625833,CT15
06-10-2016,TIna Lotho,ALNY,@cotubanama $NVAX Whole BioTech sector affected by $ALNY slump. Overvalued ALNY reported deaths in their trial- trail stopped.,20:19:30,"Alnylam Pharmaceuticals, Inc.",64203904.0,841786,BiotechWIzard
06-10-2016,TIna Lotho,NVAX,@cotubanama $NVAX Whole BioTech sector affected by $ALNY slump. Overvalued ALNY reported deaths in their trial- trail stopped.,20:19:30,"Novavax, Inc.",64203904.0,841786,BiotechWIzard
06-10-2016,Alex,ALNY,$ALNY WS is playing scare tactics,20:18:03,"Alnylam Pharmaceuticals, Inc.",64203738.0,194098,alfedo
06-10-2016,Benzinga,ALNY,Credit Suisse Concerned Alnylam&#39;s Revusiran Trial Suspension Could Have Broader Pipeline Implications https://benzinga.com/z/8538747 $ALNY,20:13:33,"Alnylam Pharmaceuticals, Inc.",64203170.0,7108,Benzinga
06-10-2016,TIna Lotho,ALNY,"@Alpha_spy $ALNY, $SRPT - my dear, it went down to $10 and now at $60+, this is BioTech space. Must have strong heart.",20:09:56,"Alnylam Pharmaceuticals, Inc.",64202732.0,841786,BiotechWIzard
06-10-2016,TIna Lotho,SRPT,"@Alpha_spy $ALNY, $SRPT - my dear, it went down to $10 and now at $60+, this is BioTech space. Must have strong heart.",20:09:56,Sarepta Therapeutics Inc.,64202732.0,841786,BiotechWIzard
06-10-2016,Alex,ALNY,$ALNY soon as any small but good news comes out it&#39;ll fill the gap at least 30%,20:08:59,"Alnylam Pharmaceuticals, Inc.",64202599.0,194098,alfedo
06-10-2016,TradingPro,ALNY,$ALNY im buying when it hits 30-33 range. Bearish for now,20:06:59,"Alnylam Pharmaceuticals, Inc.",64202333.0,387322,TradingPro
06-10-2016,Becky Hiu,ALNY,"$SPY heatmap. Mixed. Jobs # tomorrow. Do or die, direction-wise. Biotech sector candy crushed thanks to $ALNY",20:06:14,"Alnylam Pharmaceuticals, Inc.",64202222.0,16880,BeckyHiu
06-10-2016,Becky Hiu,SPY,"$SPY heatmap. Mixed. Jobs # tomorrow. Do or die, direction-wise. Biotech sector candy crushed thanks to $ALNY",20:06:14,SPDR S&P 500,64202222.0,16880,BeckyHiu
06-10-2016,Russell Copeland,ALNY,$ALNY problem is its goin down 50% more,20:06:12,"Alnylam Pharmaceuticals, Inc.",64202215.0,836839,Alpha_spy
06-10-2016,Sam,ALNY,"$ALNY drop was NOT too bad. We regularly see some odd bio dropping like 70% or 80% or 90% overnight daily, so compared to dat, 50% aint bad",20:05:01,"Alnylam Pharmaceuticals, Inc.",64202020.0,37094,ninanina65
06-10-2016,Russell Copeland,ALNY,$ALNY low 30s... failed trial is hard to overcome,20:01:14,"Alnylam Pharmaceuticals, Inc.",64201441.0,836839,Alpha_spy
06-10-2016,TickWatcher,ALNY,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,"Alnylam Pharmaceuticals, Inc.",64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,ATRO,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,Astronics Corp.,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,MDCO,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,Medicines Co.,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,CIR,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,"CIRCOR International, Inc.",64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,PBYI,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,Puma Biotechnology Inc.,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,NRCIB,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,National Research Corporation,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,GDJJ,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,ProShares Ultra Junior Miners,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,LABU,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,Direxion Daily S&P Biotech Bull 3X Shares,64201409.0,684370,TickWatcher
06-10-2016,TickWatcher,HAKK,"Top Decliners (&gt;$30)
$ALNY $ATRO $ATROB $NRCIB $SNYNF $CIR $LABU $PBYI $MDCO $RYKKY $GDJJ $HAKK",20:01:03,Direxion Daily Cyber Security Bull 2X,64201409.0,684370,TickWatcher
06-10-2016,Russell Copeland,ALNY,$ALNY its goin lower its dead,20:00:06,"Alnylam Pharmaceuticals, Inc.",64201241.0,836839,Alpha_spy
06-10-2016,mike jone,ALNY,$ALNY Expect it to open in the low 35s tomorrow,19:56:28,"Alnylam Pharmaceuticals, Inc.",64200708.0,850816,mikejone
06-10-2016,Kevin Ruffin,ALNY,$ALNY plus 10 to 15 easy tomorrow,19:54:48,"Alnylam Pharmaceuticals, Inc.",64200457.0,616027,MagicFutures
06-10-2016,ken chengrias,ALNY,$ALNY  I think a lawyer needs to examine the announcement date being AFTER the sell by corp big shots.,19:50:39,"Alnylam Pharmaceuticals, Inc.",64199857.0,563750,Billwontsleepwithit
06-10-2016,Alex,ALNY,"$ALNY  reminds me IONS, it traded like crap for a few days after initial drop",19:50:03,"Alnylam Pharmaceuticals, Inc.",64199770.0,194098,alfedo
06-10-2016,TrendUpTrendDown,ALNY,$ALNY Very weak close thus far - more downside to come more than likely. No position,19:48:11,"Alnylam Pharmaceuticals, Inc.",64199506.0,279841,TrendUpTrendDown
06-10-2016,Kevin Ruffin,ALNY,$ALNY load the truck this bounces,19:44:23,"Alnylam Pharmaceuticals, Inc.",64198938.0,616027,MagicFutures
06-10-2016,Bondbear13,ALNY,$ALNY another leg lower coming.,19:40:49,"Alnylam Pharmaceuticals, Inc.",64198425.0,205824,Bondbear13
06-10-2016,Sri,ALNY,$ALNY loaded for long term play...,19:40:28,"Alnylam Pharmaceuticals, Inc.",64198379.0,732963,framework4me
06-10-2016,angelo,ALNY,$ALNY don&#39;t forget the Gansevoort ratios should prove profitable in the next few weeks imo,19:35:01,"Alnylam Pharmaceuticals, Inc.",64197571.0,431586,spida0524
06-10-2016,AvatarL,ALNY,Biotechs getting roughed up; IBB down 2.4% http://seekingalpha.com/news/3212819-biotechs-getting-roughed-ibb-2_4-percent?source=tweet $IBB $ALNY $AMGN $BIIB,19:34:18,"Alnylam Pharmaceuticals, Inc.",64197459.0,688443,1V8
06-10-2016,AvatarL,AMGN,Biotechs getting roughed up; IBB down 2.4% http://seekingalpha.com/news/3212819-biotechs-getting-roughed-ibb-2_4-percent?source=tweet $IBB $ALNY $AMGN $BIIB,19:34:18,Amgen Inc.,64197459.0,688443,1V8
06-10-2016,AvatarL,BIIB,Biotechs getting roughed up; IBB down 2.4% http://seekingalpha.com/news/3212819-biotechs-getting-roughed-ibb-2_4-percent?source=tweet $IBB $ALNY $AMGN $BIIB,19:34:18,Biogen Idec Inc.,64197459.0,688443,1V8
06-10-2016,AvatarL,IBB,Biotechs getting roughed up; IBB down 2.4% http://seekingalpha.com/news/3212819-biotechs-getting-roughed-ibb-2_4-percent?source=tweet $IBB $ALNY $AMGN $BIIB,19:34:18,iShares Nasdaq Biotechnology ETF,64197459.0,688443,1V8
06-10-2016,Wilson,ALNY,"$ALNY beat this down to the 20s, show these corporate PR pumping scum who is in control.",19:32:35,"Alnylam Pharmaceuticals, Inc.",64197220.0,325501,Sanctuary
06-10-2016,nick smith,ALNY,"$ALNY 
 Plus the inverse Gansevoort ratios.",19:31:19,"Alnylam Pharmaceuticals, Inc.",64197017.0,368937,littlenickysmith
06-10-2016,RVH_Investing,ALNY,$ALNY Why would anyone buy this POS.,19:29:57,"Alnylam Pharmaceuticals, Inc.",64196822.0,716170,RVH_Investing
06-10-2016,angelo,ALNY,$ALNY Shnedicker vortex forming shows a strong move to the upside in the next few weeks imo,19:29:47,"Alnylam Pharmaceuticals, Inc.",64196793.0,431586,spida0524
06-10-2016,TrendUpTrendDown,ALNY,$ALNY Still too many sellers  not a good close,19:28:45,"Alnylam Pharmaceuticals, Inc.",64196645.0,279841,TrendUpTrendDown
06-10-2016,mike s,ALNY,$ALNY $IONS scam.....,19:28:23,"Alnylam Pharmaceuticals, Inc.",64196590.0,768167,joseywales
06-10-2016,mike s,IONS,$ALNY $IONS scam.....,19:28:23,Ionis Pharmaceuticals Inc,64196590.0,768167,joseywales
06-10-2016,Kevin,CAB,$TWTR Same thing happened at $CAB before buy out.  It spiked and sold off 2 or 3 times before the deal was done.  I was barely in 4 real 1.,20:24:07,Cabela's Inc.,64204409.0,840564,K_Bal
06-10-2016,Kevin,TWTR,$TWTR Same thing happened at $CAB before buy out.  It spiked and sold off 2 or 3 times before the deal was done.  I was barely in 4 real 1.,20:24:07,Twitter,64204409.0,840564,K_Bal
06-10-2016,bottomcaller,TWTR,$TWTR now there will be a real squeeze :) hope everybody&#39;s onboard from the Bears side :)) Nice wrong foot you,20:24:03,Twitter,64204396.0,703557,bottomcaller
06-10-2016,jordan,TWTR,$TWTR love how % drop nearly matches stock price!!!,20:23:50,Twitter,64204375.0,814437,Jordan78
06-10-2016,AvatarL,TWTR,$TWTR  #buyout  #rumors  #twitter  #cnbc  #buyout  #rumors  #cnbc,20:23:36,Twitter,64204353.0,688443,1V8
06-10-2016,Coqui Trader,WFM,"$WFM Contra Short...win, win",20:13:29,"Whole Foods Market, Inc.",64203161.0,701113,TwentyTwoCapitalTrading
06-10-2016,Open Outcrier,QCOM,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,QUALCOMM Incorporated,64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,WFM,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,"Whole Foods Market, Inc.",64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,DIS,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,Walt Disney Co.,64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,KR,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,The Kroger Co.,64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,VZ,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,Verizon Communications Inc.,64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,NXPI,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,NXP Semiconductors NV,64201541.0,348830,OpenOutcrier
06-10-2016,Open Outcrier,GOGO,"RECAP 10/6 Chatter:
$GOGO - $VZ PR
$DIS + China Attendance
$WFM + $KR
$NXPI + $QCOM",20:01:47,GoGo Inc.,64201541.0,348830,OpenOutcrier
06-10-2016,what?,WFM,$WFM out at 29.70 let the building in low income areas begin!,19:47:09,"Whole Foods Market, Inc.",64199348.0,431730,monopoly
06-10-2016,MonacoTrader,WFM,$WFM so how does it work when a specific person spreads a rumor now. In my time as an analyst you could go to jail for that now it&#39;s rampant,19:45:47,"Whole Foods Market, Inc.",64199138.0,243350,MonacoTrader
06-10-2016,newbees,WFM,$WFM   to buy or not to buy? that is the question,19:31:42,"Whole Foods Market, Inc.",64197083.0,636922,newbees
06-10-2016,Luis Garcia,WFM,$WFM will need close above $29.53,19:29:50,"Whole Foods Market, Inc.",64196803.0,169898,Ldg908
06-10-2016,Chris,WFM,$WFM Timber! Falling from highs quickly,19:27:37,"Whole Foods Market, Inc.",64196483.0,281139,CanadaToWallSt
06-10-2016,Stefan Cheplick,WFM,$WFM Really nice chart. Massive Darvas box in my opinion. Has gone sideways for an entire year,19:17:34,"Whole Foods Market, Inc.",64195085.0,102367,scheplick
06-10-2016,Haoshiduomuo,WFM,$WFM HOD test $29.83! Squeeze us to $30+,19:10:12,"Whole Foods Market, Inc.",64193974.0,275981,TheTradingNinja
06-10-2016,Haoshiduomuo,WFM,$WFM trade the price people follow the money.. rumor or not it&#39;s still going up as people speak about the pullbacks,19:08:57,"Whole Foods Market, Inc.",64193783.0,275981,TheTradingNinja
06-10-2016,Mike,WFM,$WFM nice rumor before it took another step down into the abyss,19:05:56,"Whole Foods Market, Inc.",64193338.0,368523,mikesnice
06-10-2016,Stockrow,WFM,"$WFM 10-year valuation, profitability and cash flow snapshot https://stockrow.com/WFM/snapshots",19:05:17,"Whole Foods Market, Inc.",64193265.0,715216,stockrow
06-10-2016,Ordinary Trader,WFM,$WFM M&amp;A talks boosting shares of WFM www.stockharp.com/c/WFM,19:04:56,"Whole Foods Market, Inc.",64193195.0,827159,booleanxz
06-10-2016,Haoshiduomuo,WFM,@newbees this is 10-minute $WFM if we can hold above $29.65 NHOD should come,19:03:59,"Whole Foods Market, Inc.",64193063.0,275981,TheTradingNinja
06-10-2016,David,WFM,$WFM huge launch,19:00:05,"Whole Foods Market, Inc.",64192544.0,422989,valutradr
06-10-2016,Haoshiduomuo,WFM,$WFM $29.65 break squeeze again,18:56:25,"Whole Foods Market, Inc.",64192037.0,275981,TheTradingNinja
06-10-2016,Haoshiduomuo,WFM,$WFM,18:55:09,"Whole Foods Market, Inc.",64191866.0,275981,TheTradingNinja
06-10-2016,newbees,WFM,$WFM   when its falling ts falling fast  but going up so slowly,18:53:30,"Whole Foods Market, Inc.",64191651.0,636922,newbees
06-10-2016,Exbankerguy,WFM,$WFM Took a little off-highly doubt KR with a $28B mkt cap buys WFM for $12B. Still think this eventually reverts to $33,18:41:21,"Whole Foods Market, Inc.",64190048.0,221427,Exbankerguy
06-10-2016,cgcapital,WFM,$WFM I wish Trader Joe&#39;s was publicly traded. I&#39;d be all over that! 👍,18:40:47,"Whole Foods Market, Inc.",64189976.0,795249,cgcapital
06-10-2016,kalia phantom,WFM,"$WFM good $ on calls ,,, 900% still holding the Feb. Over 31.70 and I think 35 in no time. Over 35 and a long range breakout!",18:38:36,"Whole Foods Market, Inc.",64189694.0,154894,thekaliaphantom
06-10-2016,Professional,WFM,$WFM so much smoke.  Where&#39;s the fire.,18:37:06,"Whole Foods Market, Inc.",64189519.0,210761,Professional
06-10-2016,Marius,WFM,"$WFM added some calls yesterday, it seems like these takeover rumors came at the right time",18:32:01,"Whole Foods Market, Inc.",64188874.0,547225,mtequity
06-10-2016,David Blair,WFM,$WFM in a Weekly Transition Box between support and resistance.  Trend reversal or trend continuation?,18:30:32,"Whole Foods Market, Inc.",64188695.0,23961,crosshairtrader
06-10-2016,Poorwill,WFM,"$WFM , $sfm also up",18:27:05,"Whole Foods Market, Inc.",64188194.0,441743,poorwill262
06-10-2016,Poorwill,SFM,"$WFM , $sfm also up",18:27:05,Sprouts Farmers Markets LLC,64188194.0,441743,poorwill262
06-10-2016,CAMDEN BEER,WFM,$NXPI   like $WFM... give it an hour... be up another $2,18:21:08,"Whole Foods Market, Inc.",64187398.0,779821,CAMDENBEER
06-10-2016,CAMDEN BEER,NXPI,$NXPI   like $WFM... give it an hour... be up another $2,18:21:08,NXP Semiconductors NV,64187398.0,779821,CAMDENBEER
06-10-2016,ChaosFund,WFM,$WFM could dump EOD...careful options holders,18:19:25,"Whole Foods Market, Inc.",64187157.0,453509,ChaosFund
06-10-2016,Beau,WFM,Foolish to believe that $KR at $27B and 2x debt to equity would acquire $10B $WFM at 20x earnings...,18:15:43,"Whole Foods Market, Inc.",64186691.0,164658,shaperfunds
06-10-2016,Beau,KR,Foolish to believe that $KR at $27B and 2x debt to equity would acquire $10B $WFM at 20x earnings...,18:15:43,The Kroger Co.,64186691.0,164658,shaperfunds
06-10-2016,Beau,WFM,Small trim at 29.68.,18:13:29,"Whole Foods Market, Inc.",64186365.0,164658,shaperfunds
06-10-2016,ChaosFund,WFM,$WFM Out of my calls... nice 125% jump,18:13:26,"Whole Foods Market, Inc.",64186357.0,453509,ChaosFund
06-10-2016,Soulbrotha,AUPH,$AUPH &quot;potential of voclosporin to achieve in excess of $1.5 billion in sales per year globally;&quot;,20:24:45,Aurinia Pharmaceuticals Inc.,64204476.0,841693,soulbrotha
06-10-2016,Goku,AUPH,$AUPH no weak hands here buying more Tom ! Patience pays off,20:24:29,Aurinia Pharmaceuticals Inc.,64204453.0,811974,SonGoku
06-10-2016,A.H.,AUPH,"$AUPH  You&#39;re a Orange , Loser 😨",20:24:11,Aurinia Pharmaceuticals Inc.,64204416.0,801794,thegerman
06-10-2016,Ric Howe,AUPH,$AUPH or maybe warren buffet?,20:23:55,Aurinia Pharmaceuticals Inc.,64204384.0,780575,rhdesignsllc
06-10-2016,Tram,AUPH,$AUPH sold now drive ford Honda rest off your life,20:23:01,Aurinia Pharmaceuticals Inc.,64204288.0,653877,tramdat
06-10-2016,Tram,AUPH,$AUPH wait you will drive Lamborghini,20:22:43,Aurinia Pharmaceuticals Inc.,64204263.0,653877,tramdat
06-10-2016,Abhi Nayar,AUPH,"$AUPH What are you, Buffet Warren?",20:22:35,Aurinia Pharmaceuticals Inc.,64204246.0,748391,anayar2
06-10-2016,Leslie Chow,AUPH,$AUPH  Thanks for the ride today guys.  Just getting into this  Got in too late and bailed before closing.  Back in something tomorrow.,20:22:30,Aurinia Pharmaceuticals Inc.,64204238.0,851205,lchow
06-10-2016,Tram,AUPH,$AUPH be patient make big money,20:22:10,Aurinia Pharmaceuticals Inc.,64204193.0,653877,tramdat
